"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2023-11-10 04:17:13","14676648161","ETHUSDT","Limit","BUY","2114.99","0.2364ETH","2023-11-10 04:17:13","0.2364ETH","2114.74","499.924536USDT","FILLED"
"2023-11-09 12:50:17","14663143833","ETHUSDT","Limit","BUY","1903","0.5254ETH","2023-11-09 13:38:23","0ETH","0","0USDT","CANCELED"
"2023-11-09 08:52:40","14661349971","ETHUSDT","Limit","SELL","1917.34","0.2612ETH","2023-11-09 08:52:40","0.2612ETH","1917.44","500.835328USDT","FILLED"
"2023-11-09 07:57:12","14661065548","ETHUSDT","Limit","BUY","1911.62","0.2615ETH","2023-11-09 07:57:12","0.2615ETH","1911.49","499.854635USDT","FILLED"
"2023-11-08 16:31:31","14652920260","ETHUSDT","Limit","BUY","1881","0.2659ETH","2023-11-09 05:23:43","0ETH","0","0USDT","CANCELED"
"2023-11-08 15:42:20","14652621252","ETHUSDT","Limit","BUY","1880.42","0.5317ETH","2023-11-08 16:31:12","0ETH","0","0USDT","CANCELED"
"2023-11-08 06:29:30","14649618055","ETHUSDT","Limit","SELL","1888","0.691ETH","2023-11-08 10:26:05","0.691ETH","1888","1304.608USDT","FILLED"
"2023-11-08 04:32:16","14649033444","ETHUSDT","Limit","BUY","1869","0.2675ETH","2023-11-08 10:31:22","0ETH","0","0USDT","CANCELED"
"2023-11-08 04:32:08","14649033086","ETHUSDT","Limit","BUY","1874","0.16ETH","2023-11-08 06:19:26","0.16ETH","1874","299.84USDT","FILLED"
"2023-11-08 04:19:07","14648994503","ETHUSDT","Limit","BUY","1880.8","0.5316ETH","2023-11-08 04:21:16","0.5316ETH","1880.8","999.83328USDT","FILLED"
"2023-11-08 04:19:01","14648993988","ETHUSDT","Limit","BUY","1880.8","0.5316ETH","2023-11-08 04:19:10","0ETH","0","0USDT","CANCELED"
"2023-11-08 03:16:25","14648732328","ETHUSDT","Limit","BUY","1885.89","0.3181ETH","2023-11-08 03:16:44","0ETH","0","0USDT","CANCELED"
"2023-11-07 18:09:16","14644653562","ETHUSDT","Limit","SELL","1883.98","0.754ETH","2023-11-07 18:09:18","0.754ETH","1883.98","1420.52092USDT","FILLED"
"2023-11-07 17:57:57","14644510385","ETHUSDT","Limit","SELL","1885","0.754ETH","2023-11-07 18:08:52","0ETH","0","0USDT","CANCELED"
"2023-11-07 17:43:54","14644403464","ETHUSDT","Limit","SELL","1870.57","0.7539ETH","2023-11-07 17:44:00","0.7539ETH","1870.57","1410.222723USDT","FILLED"
"2023-11-07 13:06:10","14641806226","ETHUSDT","Limit","SELL","1897","1.5079ETH","2023-11-07 17:43:48","0ETH","0","0USDT","CANCELED"
"2023-11-07 10:03:39","14640236706","ETHUSDT","Limit","BUY","1877.54","0.1312ETH","2023-11-07 10:03:40","0.1312ETH","1877.54","246.333248USDT","FILLED"
"2023-11-07 10:01:02","14640193027","ETHUSDT","Limit","SELL","1889","1.3769ETH","2023-11-07 10:03:51","0ETH","0","0USDT","CANCELED"
"2023-11-07 10:00:03","14640176026","ETHUSDT","Limit","BUY","1874.8","0.2657ETH","2023-11-07 10:00:04","0.2657ETH","1874.8","498.13436USDT","FILLED"
"2023-11-07 09:41:31","14639972131","ETHUSDT","Limit","BUY","1879.53","0.1061ETH","2023-11-07 09:41:48","0.1061ETH","1879.53","199.418133USDT","FILLED"
"2023-11-07 09:33:44","14639863637","ETHUSDT","Limit","BUY","1883.73","0.1592ETH","2023-11-07 09:33:44","0.1592ETH","1880.56","299.385152USDT","FILLED"
"2023-11-07 09:26:28","14639806721","ETHUSDT","Limit","SELL","1896","0.8464ETH","2023-11-07 10:00:42","0ETH","0","0USDT","CANCELED"
"2023-11-07 08:20:03","14639394847","ETHUSDT","Limit","SELL","1903","0.5283ETH","2023-11-07 09:26:16","0ETH","0","0USDT","CANCELED"
"2023-11-07 08:19:31","14639392880","ETHUSDT","Limit","BUY","1884","0.3184ETH","2023-11-07 09:14:27","0.3184ETH","1884","599.8656USDT","FILLED"
"2023-11-07 07:25:26","14638938749","ETHUSDT","Limit","BUY","1890.66","0.5289ETH","2023-11-07 07:28:55","0.5289ETH","1890.66","999.970074USDT","FILLED"
"2023-11-07 05:01:49","14637832289","ETHUSDT","Limit","SELL","1894","1.0599ETH","2023-11-07 05:35:34","1.0599ETH","1894","2007.4506USDT","FILLED"
"2023-11-07 03:42:24","14637403400","ETHUSDT","Limit","SELL","1897","1.0552ETH","2023-11-07 05:01:31","0ETH","0","0USDT","CANCELED"
"2023-11-07 02:42:24","14636952586","ETHUSDT","Limit","SELL","1892","1.0599ETH","2023-11-07 03:11:25","0ETH","0","0USDT","CANCELED"
"2023-11-07 02:41:59","14636950666","ETHUSDT","Limit","SELL","1889","1.0599ETH","2023-11-07 02:42:02","0ETH","0","0USDT","CANCELED"
"2023-11-07 02:41:20","14636946039","ETHUSDT","Limit","BUY","1885.17","1.0609ETH","2023-11-07 02:41:28","1.0609ETH","1885.17","1999.976853USDT","FILLED"
"2023-11-07 01:22:00","14636290605","ETHUSDT","Limit","SELL","1891.77","0.4493ETH","2023-11-07 01:22:05","0.4493ETH","1891.77","849.972261USDT","FILLED"
"2023-11-07 00:53:17","14636075941","ETHUSDT","Limit","SELL","1914","0.4493ETH","2023-11-07 01:21:53","0ETH","0","0USDT","CANCELED"
"2023-11-06 18:39:51","14633568033","ETHUSDT","Limit","SELL","1919","0.3433ETH","2023-11-07 00:52:59","0ETH","0","0USDT","CANCELED"
"2023-11-06 18:27:35","14633499530","ETHUSDT","Limit","BUY","1865","0.1072ETH","2023-11-07 01:21:55","0ETH","0","0USDT","CANCELED"
"2023-11-06 18:27:25","14633498545","ETHUSDT","Limit","BUY","1872","0.1602ETH","2023-11-07 01:21:55","0ETH","0","0USDT","CANCELED"
"2023-11-06 18:27:04","14633495382","ETHUSDT","Limit","BUY","1877","0.1065ETH","2023-11-07 01:21:55","0ETH","0","0USDT","CANCELED"
"2023-11-06 18:26:56","14633493838","ETHUSDT","Limit","BUY","1883","0.1061ETH","2023-11-06 21:21:09","0.1061ETH","1883","199.7863USDT","FILLED"
"2023-11-06 18:25:31","14633483785","ETHUSDT","Limit","BUY","1889.07","0.1058ETH","2023-11-06 18:25:31","0.1058ETH","1888.73","199.827634USDT","FILLED"
"2023-11-06 18:25:24","14633482764","ETHUSDT","Limit","BUY","1888.87","0.1058ETH","2023-11-06 18:25:29","0.1058ETH","1888.87","199.842446USDT","FILLED"
"2023-11-06 17:38:26","14633119649","ETHUSDT","Limit","BUY","1890.83","0.0264ETH","2023-11-06 17:38:26","0.0264ETH","1890.17","49.900488USDT","FILLED"
"2023-11-06 17:35:55","14633099976","ETHUSDT","Limit","BUY","1892.13","0.1057ETH","2023-11-06 17:35:59","0.1057ETH","1892.13","199.998141USDT","FILLED"
"2023-11-06 09:22:55","14628394471","ETHUSDT","Limit","BUY","1874","0.5ETH","2023-11-06 15:07:43","0ETH","0","0USDT","CANCELED"
"2023-11-06 09:16:33","14628349941","ETHUSDT","Limit","BUY","1869","0.107ETH","2023-11-06 09:21:35","0ETH","0","0USDT","CANCELED"
"2023-11-06 09:16:18","14628347242","ETHUSDT","Limit","BUY","1873","0.1067ETH","2023-11-06 09:21:34","0ETH","0","0USDT","CANCELED"
"2023-11-06 09:16:10","14628345053","ETHUSDT","Limit","BUY","1877","0.1065ETH","2023-11-06 09:22:11","0ETH","0","0USDT","CANCELED"
"2023-11-06 09:14:21","14628329599","ETHUSDT","Limit","SELL","1888.01","0.3724ETH","2023-11-06 09:14:31","0.3724ETH","1888.01","703.094924USDT","FILLED"
"2023-11-06 04:48:46","14625367566","ETHUSDT","Limit","BUY","1867","0.1072ETH","2023-11-06 09:14:43","0ETH","0","0USDT","CANCELED"
"2023-11-06 04:40:42","14625304366","ETHUSDT","Limit","BUY","1876.55","0.1065ETH","2023-11-06 04:41:37","0.1065ETH","1876.55","199.852575USDT","FILLED"
"2023-11-06 04:16:08","14625112444","ETHUSDT","Limit","SELL","1899","0.1593ETH","2023-11-06 04:42:33","0ETH","0","0USDT","CANCELED"
"2023-11-06 04:15:41","14625110150","ETHUSDT","Limit","BUY","1866","0.1072ETH","2023-11-06 04:48:46","0ETH","0","0USDT","CANCELED"
"2023-11-06 04:15:30","14625108650","ETHUSDT","Limit","BUY","1871","0.1068ETH","2023-11-06 05:24:29","0.1068ETH","1871","199.8228USDT","FILLED"
"2023-11-06 04:15:11","14625105607","ETHUSDT","Limit","BUY","1876","0.1066ETH","2023-11-06 04:40:49","0ETH","0","0USDT","CANCELED"
"2023-11-06 04:13:59","14625096914","ETHUSDT","Limit","BUY","1881.83","0.1594ETH","2023-11-06 04:13:59","0.1594ETH","1881.83","299.963702USDT","FILLED"
"2023-11-06 01:04:41","14623854615","ETHUSDT","Limit","SELL","1895.89","0.3744ETH","2023-11-06 01:04:41","0.3744ETH","1895.89","709.821216USDT","FILLED"
"2023-11-05 17:10:39","14620131329","ETHUSDT","Limit","BUY","1850","0.1081ETH","2023-11-06 09:14:42","0ETH","0","0USDT","CANCELED"
"2023-11-05 17:10:29","14620128008","ETHUSDT","Limit","BUY","1860","0.1075ETH","2023-11-05 21:50:11","0.1075ETH","1860","199.95USDT","FILLED"
"2023-11-05 17:10:18","14620123247","ETHUSDT","Limit","BUY","1870","0.2673ETH","2023-11-05 21:49:36","0.2673ETH","1870","499.851USDT","FILLED"
"2023-11-05 17:09:40","14620117389","ETHUSDT","Limit","SELL","1885.45","0.2661ETH","2023-11-05 17:09:40","0.2661ETH","1885.67","501.776787USDT","FILLED"
"2023-11-05 14:29:05","14619174763","ETHUSDT","Limit","BUY","1877.69","0.2663ETH","2023-11-05 14:29:05","0.2663ETH","1877.69","500.028847USDT","FILLED"
"2023-11-05 14:28:46","14619172228","ETHUSDT","Limit","BUY","1876.78","0.2664ETH","2023-11-05 14:28:59","0ETH","0","0USDT","CANCELED"
"2023-11-05 06:51:58","14615671773","ETHUSDT","Limit","BUY","1878.45","0.2662ETH","2023-11-05 06:52:22","0ETH","0","0USDT","CANCELED"
"2023-11-04 18:20:28","14610725811","ETHUSDT","Limit","BUY","1809","0.2763ETH","2023-11-05 14:29:10","0ETH","0","0USDT","CANCELED"
"2023-11-03 19:25:05","14603141780","ETHUSDT","Limit","SELL","1829","0.63ETH","2023-11-03 20:20:38","0.63ETH","1829","1152.27USDT","FILLED"
"2023-11-03 19:24:40","14603138303","ETHUSDT","Limit","BUY","1791","0.5583ETH","2023-11-04 04:58:14","0ETH","0","0USDT","CANCELED"
"2023-11-03 18:11:56","14602558180","ETHUSDT","Limit","SELL","1825","0.63ETH","2023-11-03 19:24:45","0ETH","0","0USDT","CANCELED"
"2023-11-03 18:11:32","14602554741","ETHUSDT","Limit","SELL","1817","0.628ETH","2023-11-03 18:28:04","0.628ETH","1817","1141.076USDT","FILLED"
"2023-11-03 18:00:18","14602483765","ETHUSDT","Limit","SELL","1816","0.1105ETH","2023-11-03 18:11:07","0ETH","0","0USDT","CANCELED"
"2023-11-03 17:27:29","14602214961","ETHUSDT","Limit","BUY","1808.48","0.1106ETH","2023-11-03 17:30:06","0.1106ETH","1808.48","200.017888USDT","FILLED"
"2023-11-03 17:22:07","14602174814","ETHUSDT","Limit","SELL","1817","0.5175ETH","2023-11-03 18:11:06","0ETH","0","0USDT","CANCELED"
"2023-11-03 17:21:11","14602165610","ETHUSDT","Limit","BUY","1811.5","0.518ETH","2023-11-03 17:21:23","0.518ETH","1811.5","938.357USDT","FILLED"
"2023-11-03 16:14:17","14601713376","ETHUSDT","Limit","SELL","1835","0.63ETH","2023-11-03 18:11:40","0ETH","0","0USDT","CANCELED"
"2023-11-03 16:13:28","14601700213","ETHUSDT","Limit","SELL","1816.87","0.63ETH","2023-11-03 16:13:29","0.63ETH","1816.87","1144.6281USDT","FILLED"
"2023-11-03 16:13:00","14601695022","ETHUSDT","Limit","SELL","1817.72","0.279ETH","2023-11-03 16:13:06","0.279ETH","1817.72","507.14388USDT","FILLED"
"2023-11-03 09:08:03","14598094748","ETHUSDT","Limit","BUY","1789.69","0.2793ETH","2023-11-03 09:56:23","0.2793ETH","1789.69","499.860417USDT","FILLED"
"2023-11-03 06:06:56","14596964634","ETHUSDT","Limit","SELL","1798.6","0.1117ETH","2023-11-03 06:06:56","0.1117ETH","1798.6","200.90362USDT","FILLED"
"2023-11-03 04:49:55","14596424934","ETHUSDT","Limit","BUY","1790.69","0.1118ETH","2023-11-03 04:49:55","0.1118ETH","1789.66","200.083988USDT","FILLED"
"2023-11-03 03:57:41","14596110535","ETHUSDT","Limit","SELL","1829","1.26ETH","2023-11-03 16:13:22","0ETH","0","0USDT","CANCELED"
"2023-11-03 01:16:56","14594846418","ETHUSDT","Limit","BUY","1781.21","0.1122ETH","2023-11-03 01:16:56","0.1122ETH","1780.87","199.813614USDT","FILLED"
"2023-11-02 18:37:22","14592313331","ETHUSDT","Limit","SELL","1839","0.574ETH","2023-11-03 03:56:21","0ETH","0","0USDT","CANCELED"
"2023-11-02 18:36:53","14592309717","ETHUSDT","Limit","SELL","1835","0.5739ETH","2023-11-03 03:56:22","0ETH","0","0USDT","CANCELED"
"2023-11-02 17:47:35","14592018967","ETHUSDT","Limit","SELL","1836","1.1479ETH","2023-11-02 18:36:37","0ETH","0","0USDT","CANCELED"
"2023-11-02 16:32:47","14591335077","ETHUSDT","Limit","BUY","1793","0.1672ETH","2023-11-02 16:32:48","0ETH","0","0USDT","CANCELED"
"2023-11-02 16:32:02","14591317116","ETHUSDT","Limit","BUY","1790.68","0.1675ETH","2023-11-02 16:32:50","0ETH","0","0USDT","CANCELED"
"2023-11-02 15:26:29","14590448145","ETHUSDT","Limit","BUY","1808.85","0.0552ETH","2023-11-02 15:26:41","0.0552ETH","1808.85","99.84852USDT","FILLED"
"2023-11-02 14:51:21","14589983306","ETHUSDT","Limit","SELL","1834","0.1102ETH","2023-11-02 17:47:18","0ETH","0","0USDT","CANCELED"
"2023-11-02 14:31:57","14589686693","ETHUSDT","Limit","BUY","1811.66","0.1103ETH","2023-11-02 14:37:14","0.1103ETH","1811.66","199.826098USDT","FILLED"
"2023-11-02 14:29:52","14589658052","ETHUSDT","Limit","SELL","1836.66","0.9826ETH","2023-11-02 17:47:17","0ETH","0","0USDT","CANCELED"
"2023-11-02 14:27:47","14589627045","ETHUSDT","Limit","BUY","1810.66","0.0552ETH","2023-11-02 14:31:45","0ETH","0","0USDT","CANCELED"
"2023-11-02 14:26:56","14589614603","ETHUSDT","Limit","BUY","1816.66","0.1097ETH","2023-11-02 14:27:04","0.1097ETH","1816.66","199.287602USDT","FILLED"
"2023-11-02 14:21:01","14589531484","ETHUSDT","Limit","BUY","1821.66","0.1088ETH","2023-11-02 14:21:01","0.1088ETH","1820.96","198.120448USDT","FILLED"
"2023-11-02 13:48:12","14589077019","ETHUSDT","Limit","BUY","1825.26","0.1095ETH","2023-11-02 13:48:12","0.1095ETH","1825.17","199.856115USDT","FILLED"
"2023-11-02 13:31:06","14588788779","ETHUSDT","Limit","BUY","1827.25","0.1092ETH","2023-11-02 13:31:06","0.1092ETH","1827.17","199.526964USDT","FILLED"
"2023-11-02 13:10:33","14588519053","ETHUSDT","Limit","BUY","1829.4","0.5464ETH","2023-11-02 13:10:33","0.5464ETH","1829.4","999.58416USDT","FILLED"
"2023-11-02 09:34:18","14587087661","ETHUSDT","Limit","SELL","1837.85","0.764ETH","2023-11-02 10:24:41","0.764ETH","1837.85","1404.1174USDT","FILLED"
"2023-11-02 08:10:59","14586475016","ETHUSDT","Limit","BUY","1822.21","0.1097ETH","2023-11-02 08:11:02","0.1097ETH","1822.21","199.896437USDT","FILLED"
"2023-11-02 08:05:46","14586397468","ETHUSDT","Limit","BUY","1829","0.1093ETH","2023-11-02 08:05:46","0.1093ETH","1828.86","199.894398USDT","FILLED"
"2023-11-02 08:05:36","14586395798","ETHUSDT","Limit","BUY","1827.56","0.1637ETH","2023-11-02 08:05:39","0ETH","0","0USDT","CANCELED"
"2023-11-02 07:50:01","14586270984","ETHUSDT","Limit","BUY","1832.43","0.5457ETH","2023-11-02 07:50:06","0.5457ETH","1832.43","999.957051USDT","FILLED"
"2023-11-02 07:49:23","14586265674","ETHUSDT","Limit","BUY","1832.46","0.5459ETH","2023-11-02 07:49:30","0ETH","0","0USDT","CANCELED"
"2023-11-01 17:38:34","14577159449","ETHUSDT","Limit","SELL","1801","0.278ETH","2023-11-01 17:46:33","0.278ETH","1801","500.678USDT","FILLED"
"2023-11-01 17:34:43","14577141347","ETHUSDT","Limit","SELL","1804","0.278ETH","2023-11-01 17:36:41","0ETH","0","0USDT","CANCELED"
"2023-11-01 17:33:13","14577131925","ETHUSDT","Limit","BUY","1791","0.1113ETH","2023-11-01 17:36:43","0ETH","0","0USDT","CANCELED"
"2023-11-01 17:32:39","14577125352","ETHUSDT","Limit","BUY","1796","0.2783ETH","2023-11-01 17:32:39","0.2783ETH","1795.83","499.779489USDT","FILLED"
"2023-11-01 17:32:23","14577124185","ETHUSDT","Limit","BUY","1795.58","0.2784ETH","2023-11-01 17:32:37","0ETH","0","0USDT","CANCELED"
"2023-11-01 16:34:23","14576749929","ETHUSDT","Limit","SELL","1801.6","0.6661ETH","2023-11-01 16:34:23","0.6661ETH","1801.6","1200.04576USDT","FILLED"
"2023-11-01 15:01:24","14575919518","ETHUSDT","Limit","SELL","1799","0.6138ETH","2023-11-01 16:28:28","0.6138ETH","1799","1104.2262USDT","FILLED"
"2023-11-01 14:59:25","14575883422","ETHUSDT","Limit","BUY","1788.42","0.3354ETH","2023-11-01 14:59:25","0.3354ETH","1788.22","599.768988USDT","FILLED"
"2023-11-01 14:20:15","14575335197","ETHUSDT","Limit","SELL","1812.6","0.6661ETH","2023-11-01 16:34:12","0ETH","0","0USDT","CANCELED"
"2023-11-01 14:03:41","14575160223","ETHUSDT","Limit","SELL","1808.1","0.6661ETH","2023-11-01 14:20:02","0ETH","0","0USDT","CANCELED"
"2023-11-01 14:01:55","14575140758","ETHUSDT","Limit","SELL","1806.58","0.6661ETH","2023-11-01 14:03:30","0ETH","0","0USDT","CANCELED"
"2023-11-01 13:57:10","14575062520","ETHUSDT","Limit","BUY","1792","0.279ETH","2023-11-01 14:49:24","0.279ETH","1792","499.968USDT","FILLED"
"2023-11-01 13:49:07","14574965335","ETHUSDT","Limit","BUY","1791","0.0614ETH","2023-11-01 13:56:46","0ETH","0","0USDT","CANCELED"
"2023-11-01 13:48:32","14574953022","ETHUSDT","Limit","BUY","1795.61","0.1114ETH","2023-11-01 13:48:32","0.1114ETH","1795.1","199.97414USDT","FILLED"
"2023-11-01 13:47:49","14574937117","ETHUSDT","Limit","BUY","1797.7","0.1112ETH","2023-11-01 13:47:50","0.1112ETH","1797.7","199.90424USDT","FILLED"
"2023-11-01 13:46:18","14574908778","ETHUSDT","Limit","BUY","1795","0.2228ETH","2023-11-01 13:47:31","0ETH","0","0USDT","CANCELED"
"2023-11-01 13:46:01","14574903439","ETHUSDT","Limit","SELL","1809","0.4438ETH","2023-11-01 14:01:43","0ETH","0","0USDT","CANCELED"
"2023-11-01 13:45:21","14574893375","ETHUSDT","Limit","BUY","1800.81","0.4442ETH","2023-11-01 13:45:21","0.4442ETH","1800.52","799.790984USDT","FILLED"
"2023-11-01 12:53:30","14573790007","ETHUSDT","Limit","SELL","1810.64","0.8331ETH","2023-11-01 12:53:41","0.8331ETH","1810.64","1508.444184USDT","FILLED"
"2023-11-01 11:14:37","14573149481","ETHUSDT","Limit","SELL","1810","0.8331ETH","2023-11-01 12:52:31","0ETH","0","0USDT","CANCELED"
"2023-11-01 11:12:43","14573143579","ETHUSDT","Limit","BUY","1796.52","0.2783ETH","2023-11-01 11:12:43","0.2783ETH","1796.52","499.971516USDT","FILLED"
"2023-11-01 10:41:58","14572878002","ETHUSDT","Limit","BUY","1799.75","0.2778ETH","2023-11-01 10:42:06","0.2778ETH","1799.75","499.97055USDT","FILLED"
"2023-11-01 10:41:33","14572874358","ETHUSDT","Limit","BUY","1799.75","0.2778ETH","2023-11-01 10:41:33","0.2778ETH","1799.73","499.964994USDT","FILLED"
"2023-11-01 10:41:11","14572873089","ETHUSDT","Limit","BUY","1799.64","0.2778ETH","2023-11-01 10:41:31","0ETH","0","0USDT","CANCELED"
"2023-11-01 10:13:24","14572733135","ETHUSDT","Limit","BUY","1795","1.676ETH","2023-11-01 10:13:46","0ETH","0","0USDT","CANCELED"
"2023-11-01 07:54:29","14572125766","ETHUSDT","Limit","SELL","1808.19","0.2772ETH","2023-11-01 07:54:29","0.2772ETH","1808.19","501.230268USDT","FILLED"
"2023-11-01 06:26:29","14571732907","ETHUSDT","Limit","BUY","1795","0.1671ETH","2023-11-01 10:13:08","0ETH","0","0USDT","CANCELED"
"2023-11-01 06:26:05","14571732166","ETHUSDT","Limit","BUY","1801.17","0.2775ETH","2023-11-01 06:26:05","0.2775ETH","1801.16","499.8219USDT","FILLED"
"2023-11-01 06:25:43","14571731683","ETHUSDT","Limit","BUY","1801.15","0.2776ETH","2023-11-01 06:25:56","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:11:12","14567460223","ETHUSDT","Limit","BUY","1771","0.2258ETH","2023-11-01 02:52:20","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:10:47","14567458259","ETHUSDT","Limit","BUY","1775","0.169ETH","2023-11-01 02:52:20","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:10:35","14567456953","ETHUSDT","Limit","BUY","1781","0.1122ETH","2023-11-01 02:52:20","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:10:17","14567456293","ETHUSDT","Limit","BUY","1785","0.112ETH","2023-11-01 02:52:20","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:10:02","14567455705","ETHUSDT","Limit","BUY","1789","0.1116ETH","2023-11-01 02:52:17","0ETH","0","0USDT","CANCELED"
"2023-10-31 18:09:26","14567450820","ETHUSDT","Limit","SELL","1801.01","0.7571ETH","2023-10-31 18:09:26","0.7571ETH","1801.01","1363.544671USDT","FILLED"
"2023-10-31 17:31:22","14567280540","ETHUSDT","Limit","SELL","1808","0.3824ETH","2023-10-31 18:08:39","0ETH","0","0USDT","CANCELED"
"2023-10-31 15:15:37","14566077473","ETHUSDT","Limit","SELL","1800","0.55ETH","2023-10-31 16:40:42","0.55ETH","1800","990USDT","FILLED"
"2023-10-31 15:14:58","14566064206","ETHUSDT","Limit","BUY","1790.85","0.5583ETH","2023-10-31 15:14:58","0.5583ETH","1790.82587498","999.818086USDT","FILLED"
"2023-10-31 14:27:51","14565607199","ETHUSDT","Limit","SELL","1810","0.3747ETH","2023-10-31 18:08:40","0ETH","0","0USDT","CANCELED"
"2023-10-31 14:26:55","14565602603","ETHUSDT","Limit","BUY","1786","0.2799ETH","2023-10-31 14:29:04","0ETH","0","0USDT","CANCELED"
"2023-10-31 11:41:58","14564006675","ETHUSDT","Limit","BUY","1790","0.2766ETH","2023-10-31 13:53:20","0.2766ETH","1790","495.114USDT","FILLED"
"2023-10-31 11:40:34","14563999580","ETHUSDT","Limit","SELL","1820","0.473ETH","2023-10-31 11:41:13","0ETH","0","0USDT","CANCELED"
